224473;2;853;9282;10
224860;3;854;13616;15
225362;2;855;1105;15
225449;9;856;9398;42
225831;4;857;12607;20
226163;4;858;11399;0
226477;5;859;2872;14
226565;3;860;14750;21
227121;9;861;5343;29
227365;5;862;6786;38
227523;5;863;3016;0
227594;5;864;7073;0
227777;8;865;8670;18
227985;9;866;4721;6
228214;1;867;6267;47
228426;7;868;4125;32
228520;7;869;1540;0
228565;4;870;8288;10
228794;2;871;1136;10
228857;1;872;11806;17
229220;8;873;2645;25
229290;7;874;6975;8
229497;3;875;14589;48
230040;5;876;6429;21
230206;7;877;11606;16
230495;9;878;6216;25
230741;8;879;13810;6
231111;10;880;1601;48
231217;2;881;12864;48
231732;2;882;9557;0
232115;2;883;8550;0
232502;6;884;14295;45
232845;3;885;2369;38
232945;2;886;6705;15
233258;8;887;10698;44
233513;9;888;13057;6
234045;3;889;10855;29
234472;8;890;5684;39
234623;6;891;1755;18
234699;3;892;11914;38
235148;1;893;7839;23
235404;7;894;4871;32
235533;6;895;4216;18
235623;6;896;10963;0
235901;1;897;5819;44
236081;5;898;5249;13
236242;9;899;6666;38
236524;7;900;3416;25
236620;6;901;10316;18
236885;2;902;2625;45
237032;9;903;1793;42
237126;7;904;13923;25
237474;10;905;14906;31
238030;1;906;14948;23
238481;3;907;10027;23
238878;6;908;1795;38
238935;7;909;6196;18
239094;6;910;9996;18
239335;9;911;5048;28
239568;5;912;14958;38
239951;6;913;6661;35
240133;4;914;6632;40
240328;3;915;8386;20
240651;1;916;13453;23
241036;1;917;8402;0
241302;8;918;13088;25
241613;9;919;2451;6
241754;10;920;1378;46
241850;9;921;11175;46
242300;4;922;8395;20
242531;2;923;8372;10
242890;5;924;6801;24
243087;9;925;5942;38
243341;7;926;7828;25
243544;9;927;14972;25
244149;3;928;4678;29
244317;3;929;3840;0
244493;6;930;7303;38
244667;8;931;4345;18
244777;7;932;6583;8
244958;10;933;3643;31
245089;10;934;10587;0
245514;9;935;10107;46
245932;3;936;8335;29
246251;5;937;8008;21
246456;8;938;3275;18
246581;10;939;13597;48
247113;9;940;1675;46
247224;10;941;14075;46
247763;6;942;14018;36
248090;9;943;8203;28
248453;1;944;1913;47
248531;3;945;8280;23
248875;7;946;10115;48
249123;6;947;7645;18
249326;4;948;9516;40
249599;1;949;14317;22
250053;6;950;14476;44
250361;6;951;12385;0
250625;6;952;3514;0
250745;2;953;3127;45
250888;1;954;6271;17
251091;3;955;2690;23
251208;4;956;5726;20
251359;4;957;7902;0
251607;6;958;11841;40
251877;7;959;10944;18
252144;6;960;7670;18
252353;2;961;13150;45
252903;5;962;5788;24
253051;1;963;8724;13
253324;10;964;14600;23
253894;2;965;3618;48
254056;1;966;14828;17
254502;4;967;13362;22
254868;5;968;2302;14
254936;4;969;6494;14
255126;8;970;10795;19
255396;5;971;9901;18
255665;9;972;2746;38
255813;2;973;5038;42
256030;3;974;1970;15
256141;10;975;8620;40
256449;10;976;6268;0
256704;5;977;1849;31
256765;8;978;11159;18
257044;4;979;3943;19
257158;2;980;9378;10
257534;2;981;1981;0
257614;2;982;1219;0
257680;1;983;5702;17
257866;10;984;7638;23
258162;1;985;7314;23
258393;4;986;4842;22
258563;10;987;12864;42
259046;1;988;8568;23
259291;1;989;5403;0
259463;2;990;11305;17
259931;3;991;13490;15
260436;1;992;9925;23
260743;3;993;10794;23
261167;6;994;5226;38
261323;1;995;11206;44
261669;8;996;3398;25
261788;3;997;3536;39
261953;6;998;6640;38
262130;5;999;12855;35
262442;1;1000;13045;13
262837;4;1001;12474;22
263188;1;1002;7715;22
263426;2;1003;10337;17
263864;5;1004;8793;24
264082;1;1005;4437;13
264234;8;1006;1831;25
264302;1;1007;6866;25
264521;4;1008;5176;22
264680;1;1009;8800;22
264957;8;1010;5832;25
265093;8;1011;10424;0
265355;4;1012;5330;19
265515;8;1013;4099;19
265636;1;1014;11491;25
265987;4;1015;9408;22
266257;1;1016;3219;22
266372;3;1017;4994;23
266572;5;1018;7135;21
266776;9;1019;8855;38
267155;5;1020;9100;38
267388;3;1021;1377;21
267438;3;1022;12919;0
267923;1;1023;10235;23
268233;2;1024;12455;17
268774;9;1025;3952;42
268946;4;1026;13375;20
269320;1;1027;11286;22
269660;2;1028;9963;17
270083;5;1029;11103;24
270360;8;1030;14022;18
270695;7;1031;10748;8
270988;3;1032;7392;48
271267;2;1033;8864;15
271664;9;1034;11908;42
272168;10;1035;13632;46
272686;5;1036;7554;31
272875;1;1037;3680;13
272981;1;1038;11154;0
273313;5;1039;8362;13
273522;4;1040;2011;14
273585;2;1041;4064;10
273796;10;1042;2782;48
273936;3;1043;4017;40
274103;1;1044;7997;23
274349;2;1045;11954;17
274876;10;1046;2952;48
275028;9;1047;8781;46
275412;10;1048;8806;46
275773;9;1049;12033;46
276242;8;1050;7257;6
276417;9;1051;5586;6
276632;9;1052;14135;0
277182;8;1053;13676;6
277507;9;1054;13394;6
278048;7;1055;6358;25
278241;3;1056;13830;48
278756;5;1057;10457;21
279038;9;1058;6753;38
279304;8;1059;2276;6
279396;3;1060;14027;39
279918;5;1061;5549;21
280064;7;1062;3995;16
280186;10;1063;5167;31
280402;7;1064;8215;31
280637;3;1065;8470;48
280980;10;1066;9965;40
281382;9;1067;12950;46
281910;3;1068;12018;29
282360;4;1069;14587;20
282744;4;1070;5501;0
282903;5;1071;3749;14
283029;9;1072;12121;38
283524;6;1073;2112;28
283587;8;1074;2928;18
283656;8;1075;8529;0
283855;8;1076;11042;0
284130;6;1077;11846;18
284419;10;1078;8139;36
284758;8;1079;9511;48
285005;1;1080;7665;25
285247;3;1081;5162;23
285480;7;1082;2539;48
285554;5;1083;8998;16
285777;1;1084;8945;13
286046;5;1085;1399;13
286092;1;1086;12438;13
286473;8;1087;13712;25
286810;6;1088;4970;18
286951;5;1089;12306;35
287254;7;1090;12577;16
287558;6;1091;8239;18
287752;8;1092;10868;18
288005;8;1093;3793;0
288119;1;1094;1642;25
288213;9;1095;11182;47
288691;1;1096;12046;47
289059;10;1097;13283;23
289557;1;1098;2476;23
289672;6;1099;11448;44
289956;4;1100;14991;40
290393;10;1101;3110;42
290536;7;1102;10964;31
290804;6;1103;14343;18
291146;10;1104;10106;36
291547;3;1105;10565;40
291948;1;1106;13851;23
292367;10;1107;3868;23
292552;9;1108;11268;46
293014;6;1109;14129;28
293355;4;1110;4728;40
293494;5;1111;1698;14
293550;7;1112;10952;16
293830;10;1113;4149;31
294025;9;1114;13042;46
294527;9;1115;6911;0
294799;8;1116;11113;6
295076;5;1117;10013;18
295347;9;1118;7000;38
295617;9;1119;1887;0
295732;2;1120;12345;42
296241;3;1121;7039;15
296532;8;1122;3847;39
296630;7;1123;3008;8
296724;9;1124;11272;25
297204;10;1125;5724;46
297445;6;1126;9622;36
297690;4;1127;1869;40
297780;6;1128;14072;40
298115;5;1129;14841;35
298479;8;1130;5184;18
298625;1;1131;2672;25
298749;9;1132;12546;47
299278;10;1133;5464;46
299505;5;1134;5492;31
299647;4;1135;7554;14
299888;10;1136;7422;42
300202;8;1137;8505;48
300425;1;1138;1812;25
300500;3;1139;7685;23
300798;1;1140;12530;23
301169;5;1141;3024;13
301278;9;1142;7993;38
301586;9;1143;2596;0
301706;4;1144;6838;20
301896;2;1145;13733;10
302494;10;1146;12604;48
302987;4;1147;13350;42
303358;8;1148;2405;19
303422;7;1149;14638;8
303803;3;1150;6140;48
304062;8;1151;8048;39
304269;4;1152;8174;19
304499;5;1153;2743;14
304601;9;1154;13091;38
